万寿西宫,26,27
怀柔镇,23,22,2016-12-10T11:00:00Z
昌平镇,52,69,2016-12-10T11:00:00Z
奥体中心,57,54,2016-12-10T11:00:00Z
古城,58,68,2016-12-10T11:00:00Z
None,52,51,2016-12-10T11:00:00Z
########## pulling at: 2016-12-10 11:59:15 ########## 

万寿西宫,62,50,2016-12-10T11:00:00Z
定陵,32,74,2016-12-10T11:00:00Z
东四,53,40,2016-12-10T11:00:00Z
天坛,59,59,2016-12-10T11:00:00Z
农展馆,62,48,2016-12-10T11:00:00Z
官园,60,53,2016-12-10T11:00:00Z
海淀区万柳,67,61,2016-12-10T11:00:00Z
顺义新城,47,21,2016-12-10T11:00:00Z
怀柔镇,23,22,2016-12-10T11:00:00Z
昌平镇,52,69,2016-12-10T11:00:00Z
奥体中心,57,54,2016-12-10T11:00:00Z
古城,58,68,2016-12-10T11:00:00Z
None,52,51,2016-12-10T11:00:00Z
########## pulling at: 2016-12-10 12:29:15 ########## 

万寿西宫,63,50,2016-12-10T12:00:00Z
定陵,35,78,2016-12-10T12:00:00Z
东四,54,43,2016-12-10T12:00:00Z
天坛,60,59,2016-12-10T12:00:00Z
农展馆,63,48,2016-12-10T12:00:00Z
官园,61,53,2016-12-10T12:00:00Z
海淀区万柳,68,60,2016-12-10T12:00:00Z
顺义新城,47,15,2016-12-10T12:00:00Z
怀柔镇,24,19,2016-12-10T12:00:00Z
昌平镇,54,82,2016-12-10T12:00:00Z
奥体中心,59,44,2016-12-10T12:00:00Z
古城,59,64,2016-12-10T12:00:00Z
None,53,51,2016-12-10T12:00:00Z
########## pulling at: 2016-12-10 12:59:15 ########## 

万寿西宫,63,50,2016-12-10T12:00:00Z
定陵,35,78,2016-12-10T12:00:00Z
东四,54,43,2016-12-10T12:00:00Z
天坛,60,59,2016-12-10T12:00:00Z
农展馆,63,48,2016-12-10T12:00:00Z
官园,61,53,2016-12-10T12:00:00Z
海淀区万柳,68,60,2016-12-10T12:00:00Z
顺义新城,47,15,2016-12-10T12:00:00Z
怀柔镇,24,19,2016-12-10T12:00:00Z
昌平镇,54,82,2016-12-10T12:00:00Z
奥体中心,59,44,2016-12-10T12:00:00Z
古城,59,64,2016-12-10T12:00:00Z
None,53,51,2016-12-10T12:00:00Z
########## pulling at: 2016-12-10 13:29:15 ########## 

万寿西宫,64,50,2016-12-10T13:00:00Z
定陵,38,81,2016-12-10T13:00:00Z
东四,55,41,2016-12-10T13:00:00Z
天坛,61,57,2016-12-10T13:00:00Z
农展馆,64,47,2016-12-10T13:00:00Z
官园,62,52,2016-12-10T13:00:00Z
海淀区万柳,69,53,2016-12-10T13:00:00Z
顺义新城,47,8,2016-12-10T13:00:00Z
怀柔镇,24,15,2016-12-10T13:00:00Z
昌平镇,57,76,2016-12-10T13:00:00Z
奥体中心,60,43,2016-12-10T13:00:00Z
古城,60,55,2016-12-10T13:00:00Z
None,55,48,2016-12-10T13:00:00Z
########## pulling at: 2016-12-10 13:59:16 ########## 

万寿西宫,64,50,2016-12-10T13:00:00Z
定陵,38,81,2016-12-10T13:00:00Z
东四,55,41,2016-12-10T13:00:00Z
天坛,61,57,2016-12-10T13:00:00Z
农展馆,64,47,2016-12-10T13:00:00Z
官园,62,52,2016-12-10T13:00:00Z
海淀区万柳,69,53,2016-12-10T13:00:00Z
顺义新城,47,8,2016-12-10T13:00:00Z
怀柔镇,24,15,2016-12-10T13:00:00Z
昌平镇,57,76,2016-12-10T13:00:00Z
奥体中心,60,43,2016-12-10T13:00:00Z
古城,60,55,2016-12-10T13:00:00Z
None,55,48,2016-12-10T13:00:00Z
########## pulling at: 2016-12-10 14:29:15 ########## 

万寿西宫,65,53,2016-12-10T14:00:00Z
定陵,41,79,2016-12-10T14:00:00Z
东四,56,42,2016-12-10T14:00:00Z
天坛,62,54,2016-12-10T14:00:00Z
农展馆,66,53,2016-12-10T14:00:00Z
官园,63,53,2016-12-10T14:00:00Z
海淀区万柳,70,51,2016-12-10T14:00:00Z
顺义新城,47,9,2016-12-10T14:00:00Z
怀柔镇,24,12,2016-12-10T14:00:00Z
昌平镇,59,66,2016-12-10T14:00:00Z
奥体中心,61,45,2016-12-10T14:00:00Z
古城,62,53,2016-12-10T14:00:00Z
None,56,47,2016-12-10T14:00:00Z
########## pulling at: 2016-12-10 14:59:15 ########## 

万寿西宫,65,53,2016-12-10T14:00:00Z
定陵,41,79,2016-12-10T14:00:00Z
东四,56,42,2016-12-10T14:00:00Z
天坛,62,54,2016-12-10T14:00:00Z
农展馆,66,53,2016-12-10T14:00:00Z
官园,63,53,2016-12-10T14:00:00Z
海淀区万柳,70,51,2016-12-10T14:00:00Z
顺义新城,47,9,2016-12-10T14:00:00Z
怀柔镇,24,12,2016-12-10T14:00:00Z
昌平镇,59,66,2016-12-10T14:00:00Z
奥体中心,61,45,2016-12-10T14:00:00Z
古城,62,53,2016-12-10T14:00:00Z
None,56,47,2016-12-10T14:00:00Z
########## pulling at: 2016-12-10 15:29:15 ########## 

万寿西宫,66,65,2016-12-10T15:00:00Z
定陵,43,62,2016-12-10T15:00:00Z
东四,57,43,2016-12-10T15:00:00Z
天坛,63,68,2016-12-10T15:00:00Z
农展馆,66,48,2016-12-10T15:00:00Z
官园,63,62,2016-12-10T15:00:00Z
海淀区万柳,71,72,2016-12-10T15:00:00Z
顺义新城,47,7,2016-12-10T15:00:00Z
怀柔镇,25,17,2016-12-10T15:00:00Z
昌平镇,61,62,2016-12-10T15:00:00Z
奥体中心,62,52,2016-12-10T15:00:00Z
古城,62,66,2016-12-10T15:00:00Z
None,57,52,2016-12-10T15:00:00Z
########## pulling at: 2016-12-10 15:59:15 ########## 

万寿西宫,66,65,2016-12-10T15:00:00Z
定陵,43,62,2016-12-10T15:00:00Z
东四,57,43,2016-12-10T15:00:00Z
天坛,63,68,2016-12-10T15:00:00Z
农展馆,66,48,2016-12-10T15:00:00Z
官园,63,62,2016-12-10T15:00:00Z
海淀区万柳,71,72,2016-12-10T15:00:00Z
顺义新城,47,7,2016-12-10T15:00:00Z
怀柔镇,25,17,2016-12-10T15:00:00Z
昌平镇,61,62,2016-12-10T15:00:00Z
奥体中心,62,52,2016-12-10T15:00:00Z
古城,62,66,2016-12-10T15:00:00Z
None,57,52,2016-12-10T15:00:00Z
########## pulling at: 2016-12-10 16:29:15 ########## 

万寿西宫,67,75,2016-12-10T16:00:00Z
定陵,45,53,2016-12-10T16:00:00Z
东四,57,54,2016-12-10T16:00:00Z
天坛,64,72,2016-12-10T16:00:00Z
农展馆,67,62,2016-12-10T16:00:00Z
官园,64,64,2016-12-10T16:00:00Z
海淀区万柳,72,76,2016-12-10T16:00:00Z
顺义新城,48,42,2016-12-10T16:00:00Z
怀柔镇,25,25,2016-12-10T16:00:00Z
昌平镇,62,57,2016-12-10T16:00:00Z
奥体中心,63,68,2016-12-10T16:00:00Z
古城,63,76,2016-12-10T16:00:00Z
None,58,60,2016-12-10T16:00:00Z
########## pulling at: 2016-12-10 16:59:15 ########## 

万寿西宫,67,75,2016-12-10T16:00:00Z
定陵,45,53,2016-12-10T16:00:00Z
东四,57,54,2016-12-10T16:00:00Z
天坛,64,72,2016-12-10T16:00:00Z
农展馆,67,62,2016-12-10T16:00:00Z
官园,64,64,2016-12-10T16:00:00Z
海淀区万柳,72,76,2016-12-10T16:00:00Z
顺义新城,48,42,2016-12-10T16:00:00Z
怀柔镇,25,25,2016-12-10T16:00:00Z
昌平镇,62,57,2016-12-10T16:00:00Z
奥体中心,63,68,2016-12-10T16:00:00Z
古城,63,76,2016-12-10T16:00:00Z
None,58,60,2016-12-10T16:00:00Z
########## pulling at: 2016-12-10 17:29:15 ########## 

万寿西宫,68,80,2016-12-10T17:00:00Z
定陵,46,52,2016-12-10T17:00:00Z
东四,58,67,2016-12-10T17:00:00Z
天坛,64,77,2016-12-10T17:00:00Z
农展馆,67,79,2016-12-10T17:00:00Z
官园,65,80,2016-12-10T17:00:00Z
海淀区万柳,72,89,2016-12-10T17:00:00Z
顺义新城,52,90,2016-12-10T17:00:00Z
怀柔镇,25,28,2016-12-10T17:00:00Z
昌平镇,62,52,2016-12-10T17:00:00Z
奥体中心,64,82,2016-12-10T17:00:00Z
古城,64,84,2016-12-10T17:00:00Z
None,58,71,2016-12-10T17:00:00Z
########## pulling at: 2016-12-10 17:59:15 ########## 

万寿西宫,68,80,2016-12-10T17:00:00Z
定陵,46,52,2016-12-10T17:00:00Z
东四,58,67,2016-12-10T17:00:00Z
天坛,64,77,2016-12-10T17:00:00Z
农展馆,67,79,2016-12-10T17:00:00Z
官园,65,80,2016-12-10T17:00:00Z
海淀区万柳,72,89,2016-12-10T17:00:00Z
顺义新城,52,90,2016-12-10T17:00:00Z
怀柔镇,25,28,2016-12-10T17:00:00Z
昌平镇,62,52,2016-12-10T17:00:00Z
奥体中心,64,82,2016-12-10T17:00:00Z
古城,64,84,2016-12-10T17:00:00Z
None,58,71,2016-12-10T17:00:00Z
########## pulling at: 2016-12-10 18:29:15 ########## 

万寿西宫,68,88,2016-12-10T18:00:00Z
定陵,47,57,2016-12-10T18:00:00Z
东四,58,75,2016-12-10T18:00:00Z
天坛,65,79,2016-12-10T18:00:00Z
农展馆,68,88,2016-12-10T18:00:00Z
官园,65,88,2016-12-10T18:00:00Z
海淀区万柳,73,92,2016-12-10T18:00:00Z
顺义新城,54,101,2016-12-10T18:00:00Z
怀柔镇,25,49,2016-12-10T18:00:00Z
昌平镇,61,62,2016-12-10T18:00:00Z
奥体中心,64,90,2016-12-10T18:00:00Z
古城,65,95,2016-12-10T18:00:00Z
None,59,80,2016-12-10T18:00:00Z
########## pulling at: 2016-12-10 18:59:15 ########## 

万寿西宫,68,88,2016-12-10T18:00:00Z
定陵,47,57,2016-12-10T18:00:00Z
东四,58,75,2016-12-10T18:00:00Z
天坛,65,79,2016-12-10T18:00:00Z
农展馆,68,88,2016-12-10T18:00:00Z
官园,65,88,2016-12-10T18:00:00Z
海淀区万柳,73,92,2016-12-10T18:00:00Z
顺义新城,54,101,2016-12-10T18:00:00Z
怀柔镇,25,49,2016-12-10T18:00:00Z
昌平镇,61,62,2016-12-10T18:00:00Z
奥体中心,64,90,2016-12-10T18:00:00Z
古城,65,95,2016-12-10T18:00:00Z
None,59,80,2016-12-10T18:00:00Z
########## pulling at: 2016-12-10 19:29:15 ########## 

万寿西宫,69,93,2016-12-10T19:00:00Z
定陵,49,74,2016-12-10T19:00:00Z
东四,59,78,2016-12-10T19:00:00Z
天坛,65,82,2016-12-10T19:00:00Z
农展馆,68,91,2016-12-10T19:00:00Z
官园,66,90,2016-12-10T19:00:00Z
海淀区万柳,73,97,2016-12-10T19:00:00Z
顺义新城,54,104,2016-12-10T19:00:00Z
怀柔镇,24,36,2016-12-10T19:00:00Z
昌平镇,61,72,2016-12-10T19:00:00Z
奥体中心,65,89,2016-12-10T19:00:00Z
古城,65,93,2016-12-10T19:00:00Z
None,59,83,2016-12-10T19:00:00Z
########## pulling at: 2016-12-10 19:59:15 ########## 

万寿西宫,69,93,2016-12-10T19:00:00Z
定陵,49,74,2016-12-10T19:00:00Z
东四,59,78,2016-12-10T19:00:00Z
天坛,65,82,2016-12-10T19:00:00Z
农展馆,68,91,2016-12-10T19:00:00Z
官园,66,90,2016-12-10T19:00:00Z
海淀区万柳,73,97,2016-12-10T19:00:00Z
顺义新城,54,104,2016-12-10T19:00:00Z
怀柔镇,24,36,2016-12-10T19:00:00Z
昌平镇,61,72,2016-12-10T19:00:00Z
奥体中心,65,89,2016-12-10T19:00:00Z
古城,65,93,2016-12-10T19:00:00Z
None,59,83,2016-12-10T19:00:00Z
########## pulling at: 2016-12-10 20:29:15 ########## 

万寿西宫,69,94,2016-12-10T20:00:00Z
定陵,50,73,2016-12-10T20:00:00Z
东四,59,80,2016-12-10T20:00:00Z
天坛,66,78,2016-12-10T20:00:00Z
农展馆,69,87,2016-12-10T20:00:00Z
官园,66,89,2016-12-10T20:00:00Z
海淀区万柳,74,98,2016-12-10T20:00:00Z
顺义新城,56,125,2016-12-10T20:00:00Z
怀柔镇,24,30,2016-12-10T20:00:00Z
昌平镇,61,73,2016-12-10T20:00:00Z
奥体中心,65,89,2016-12-10T20:00:00Z
古城,66,92,2016-12-10T20:00:00Z
None,60,84,2016-12-10T20:00:00Z
########## pulling at: 2016-12-10 20:59:25 ########## 

万寿西宫,69,94,2016-12-10T20:00:00Z
定陵,50,73,2016-12-10T20:00:00Z
东四,59,80,2016-12-10T20:00:00Z
天坛,66,78,2016-12-10T20:00:00Z
农展馆,69,87,2016-12-10T20:00:00Z
官园,66,89,2016-12-10T20:00:00Z
海淀区万柳,74,98,2016-12-10T20:00:00Z
顺义新城,56,125,2016-12-10T20:00:00Z
怀柔镇,24,30,2016-12-10T20:00:00Z
昌平镇,61,73,2016-12-10T20:00:00Z
奥体中心,65,89,2016-12-10T20:00:00Z
古城,66,92,2016-12-10T20:00:00Z
None,60,84,2016-12-10T20:00:00Z
########## pulling at: 2016-12-10 21:29:15 ########## 

万寿西宫,70,95,2016-12-10T21:00:00Z
定陵,51,77,2016-12-10T21:00:00Z
东四,60,80,2016-12-10T21:00:00Z
天坛,66,83,2016-12-10T21:00:00Z
农展馆,69,93,2016-12-10T21:00:00Z
官园,67,89,2016-12-10T21:00:00Z
海淀区万柳,75,97,2016-12-10T21:00:00Z
顺义新城,56,118,2016-12-10T21:00:00Z
怀柔镇,25,25,2016-12-10T21:00:00Z
昌平镇,62,78,2016-12-10T21:00:00Z
奥体中心,66,93,2016-12-10T21:00:00Z
古城,67,90,2016-12-10T21:00:00Z
None,61,84,2016-12-10T21:00:00Z
########## pulling at: 2016-12-10 21:59:15 ########## 

万寿西宫,70,95,2016-12-10T21:00:00Z
定陵,51,77,2016-12-10T21:00:00Z
东四,60,80,2016-12-10T21:00:00Z
天坛,66,83,2016-12-10T21:00:00Z
农展馆,69,93,2016-12-10T21:00:00Z
官园,67,89,2016-12-10T21:00:00Z
海淀区万柳,75,97,2016-12-10T21:00:00Z
顺义新城,56,118,2016-12-10T21:00:00Z
怀柔镇,25,25,2016-12-10T21:00:00Z
昌平镇,62,78,2016-12-10T21:00:00Z
奥体中心,66,93,2016-12-10T21:00:00Z
古城,67,90,2016-12-10T21:00:00Z
None,61,84,2016-12-10T21:00:00Z
########## pulling at: 2016-12-10 22:29:15 ########## 

万寿西宫,71,97,2016-12-10T22:00:00Z
定陵,53,80,2016-12-10T22:00:00Z
东四,60,77,2016-12-10T22:00:00Z
天坛,66,75,2016-12-10T22:00:00Z
农展馆,70,92,2016-12-10T22:00:00Z
官园,68,90,2016-12-10T22:00:00Z
海淀区万柳,76,97,2016-12-10T22:00:00Z
顺义新城,57,121,2016-12-10T22:00:00Z
怀柔镇,25,28,2016-12-10T22:00:00Z
昌平镇,63,71,2016-12-10T22:00:00Z
奥体中心,67,95,2016-12-10T22:00:00Z
古城,68,89,2016-12-10T22:00:00Z
None,62,84,2016-12-10T22:00:00Z
########## pulling at: 2016-12-10 22:59:15 ########## 

万寿西宫,71,97,2016-12-10T22:00:00Z
定陵,53,80,2016-12-10T22:00:00Z
东四,60,77,2016-12-10T22:00:00Z
天坛,66,75,2016-12-10T22:00:00Z
农展馆,70,92,2016-12-10T22:00:00Z
官园,68,90,2016-12-10T22:00:00Z
海淀区万柳,76,97,2016-12-10T22:00:00Z
顺义新城,57,121,2016-12-10T22:00:00Z
怀柔镇,25,28,2016-12-10T22:00:00Z
昌平镇,63,71,2016-12-10T22:00:00Z
奥体中心,67,95,2016-12-10T22:00:00Z
古城,68,89,2016-12-10T22:00:00Z
None,62,84,2016-12-10T22:00:00Z
########## pulling at: 2016-12-10 23:29:15 ########## 

万寿西宫,71,94,2016-12-10T23:00:00Z
定陵,55,79,2016-12-10T23:00:00Z
东四,61,78,2016-12-10T23:00:00Z
天坛,67,83,2016-12-10T23:00:00Z
农展馆,71,91,2016-12-10T23:00:00Z
官园,68,87,2016-12-10T23:00:00Z
海淀区万柳,77,97,2016-12-10T23:00:00Z
顺义新城,59,123,2016-12-10T23:00:00Z
怀柔镇,25,35,2016-12-10T23:00:00Z
昌平镇,64,70,2016-12-10T23:00:00Z
奥体中心,67,95,2016-12-10T23:00:00Z
古城,68,88,2016-12-10T23:00:00Z
None,62,85,2016-12-10T23:00:00Z
########## pulling at: 2016-12-10 23:59:16 ########## 

万寿西宫,71,94,2016-12-10T23:00:00Z
定陵,55,79,2016-12-10T23:00:00Z
东四,61,78,2016-12-10T23:00:00Z
天坛,67,83,2016-12-10T23:00:00Z
农展馆,71,91,2016-12-10T23:00:00Z
官园,68,87,2016-12-10T23:00:00Z
海淀区万柳,77,97,2016-12-10T23:00:00Z
顺义新城,59,123,2016-12-10T23:00:00Z
怀柔镇,25,35,2016-12-10T23:00:00Z
昌平镇,64,70,2016-12-10T23:00:00Z
奥体中心,67,95,2016-12-10T23:00:00Z
古城,68,88,2016-12-10T23:00:00Z
None,62,85,2016-12-10T23:00:00Z
########## pulling at: 2016-12-11 00:29:16 ########## 

万寿西宫,72,93,2016-12-11T00:00:00Z
定陵,56,79,2016-12-11T00:00:00Z
东四,62,81,2016-12-11T00:00:00Z
天坛,68,79,2016-12-11T00:00:00Z
农展馆,71,95,2016-12-11T00:00:00Z
官园,69,86,2016-12-11T00:00:00Z
海淀区万柳,77,93,2016-12-11T00:00:00Z
顺义新城,60,107,2016-12-11T00:00:00Z
怀柔镇,26,45,2016-12-11T00:00:00Z
昌平镇,64,69,2016-12-11T00:00:00Z
奥体中心,68,101,2016-12-11T00:00:00Z
古城,69,84,2016-12-11T00:00:00Z
None,63,84,2016-12-11T00:00:00Z
########## pulling at: 2016-12-11 00:59:15 ########## 

万寿西宫,72,93,2016-12-11T00:00:00Z
定陵,56,79,2016-12-11T00:00:00Z
东四,62,81,2016-12-11T00:00:00Z
天坛,68,79,2016-12-11T00:00:00Z
农展馆,71,95,2016-12-11T00:00:00Z
官园,69,86,2016-12-11T00:00:00Z
海淀区万柳,77,93,2016-12-11T00:00:00Z
顺义新城,60,107,2016-12-11T00:00:00Z
怀柔镇,26,45,2016-12-11T00:00:00Z
昌平镇,64,69,2016-12-11T00:00:00Z
奥体中心,68,101,2016-12-11T00:00:00Z
古城,69,84,2016-12-11T00:00:00Z
None,63,84,2016-12-11T00:00:00Z
########## pulling at: 2016-12-11 01:29:15 ########## 

万寿西宫,72,95,2016-12-11T01:00:00Z
定陵,58,71,2016-12-11T01:00:00Z
东四,62,82,2016-12-11T01:00:00Z
天坛,68,73,2016-12-11T01:00:00Z
农展馆,73,107,2016-12-11T01:00:00Z
官园,70,90,2016-12-11T01:00:00Z
海淀区万柳,78,90,2016-12-11T01:00:00Z
顺义新城,61,83,2016-12-11T01:00:00Z
怀柔镇,27,27,2016-12-11T01:00:00Z
昌平镇,64,67,2016-12-11T01:00:00Z
奥体中心,68,95,2016-12-11T01:00:00Z
古城,71,81,2016-12-11T01:00:00Z
None,64,80,2016-12-11T01:00:00Z
########## pulling at: 2016-12-11 01:59:15 ########## 

万寿西宫,72,95,2016-12-11T01:00:00Z
定陵,58,71,2016-12-11T01:00:00Z
东四,62,82,2016-12-11T01:00:00Z
天坛,68,73,2016-12-11T01:00:00Z
农展馆,73,107,2016-12-11T01:00:00Z
官园,70,90,2016-12-11T01:00:00Z
海淀区万柳,78,90,2016-12-11T01:00:00Z
顺义新城,61,83,2016-12-11T01:00:00Z
怀柔镇,27,27,2016-12-11T01:00:00Z
昌平镇,64,67,2016-12-11T01:00:00Z
奥体中心,68,95,2016-12-11T01:00:00Z
古城,71,81,2016-12-11T01:00:00Z
None,64,80,2016-12-11T01:00:00Z
########## pulling at: 2016-12-11 02:29:15 ########## 

万寿西宫,73,96,2016-12-11T02:00:00Z
定陵,59,63,2016-12-11T02:00:00Z
东四,62,82,2016-12-11T02:00:00Z
天坛,69,75,2016-12-11T02:00:00Z
农展馆,74,119,2016-12-11T02:00:00Z
官园,71,91,2016-12-11T02:00:00Z
海淀区万柳,78,90,2016-12-11T02:00:00Z
顺义新城,61,71,2016-12-11T02:00:00Z
怀柔镇,27,28,2016-12-11T02:00:00Z
昌平镇,64,41,2016-12-11T02:00:00Z
奥体中心,70,95,2016-12-11T02:00:00Z
古城,72,77,2016-12-11T02:00:00Z
None,65,77,2016-12-11T02:00:00Z
########## pulling at: 2016-12-11 02:59:15 ########## 

万寿西宫,73,96,2016-12-11T02:00:00Z
定陵,59,63,2016-12-11T02:00:00Z
东四,62,82,2016-12-11T02:00:00Z
天坛,69,75,2016-12-11T02:00:00Z
农展馆,74,119,2016-12-11T02:00:00Z
官园,71,91,2016-12-11T02:00:00Z
海淀区万柳,78,90,2016-12-11T02:00:00Z
顺义新城,61,71,2016-12-11T02:00:00Z
怀柔镇,27,28,2016-12-11T02:00:00Z
昌平镇,64,41,2016-12-11T02:00:00Z
奥体中心,70,95,2016-12-11T02:00:00Z
古城,72,77,2016-12-11T02:00:00Z
None,65,77,2016-12-11T02:00:00Z
########## pulling at: 2016-12-11 03:29:15 ########## 

万寿西宫,74,97,2016-12-11T03:00:00Z
定陵,61,67,2016-12-11T03:00:00Z
东四,62,82,2016-12-11T03:00:00Z
天坛,69,80,2016-12-11T03:00:00Z
农展馆,75,126,2016-12-11T03:00:00Z
官园,72,94,2016-12-11T03:00:00Z
海淀区万柳,79,94,2016-12-11T03:00:00Z
顺义新城,61,66,2016-12-11T03:00:00Z
怀柔镇,28,27,2016-12-11T03:00:00Z
昌平镇,63,37,2016-12-11T03:00:00Z
奥体中心,71,114,2016-12-11T03:00:00Z
古城,74,76,2016-12-11T03:00:00Z
None,65,80,2016-12-11T03:00:00Z
########## pulling at: 2016-12-11 03:59:15 ########## 

万寿西宫,74,97,2016-12-11T03:00:00Z
定陵,61,67,2016-12-11T03:00:00Z
东四,62,82,2016-12-11T03:00:00Z
天坛,69,80,2016-12-11T03:00:00Z
农展馆,75,126,2016-12-11T03:00:00Z
官园,72,94,2016-12-11T03:00:00Z
海淀区万柳,79,94,2016-12-11T03:00:00Z
顺义新城,61,66,2016-12-11T03:00:00Z
怀柔镇,28,27,2016-12-11T03:00:00Z
昌平镇,63,37,2016-12-11T03:00:00Z
奥体中心,71,114,2016-12-11T03:00:00Z
古城,74,76,2016-12-11T03:00:00Z
None,65,80,2016-12-11T03:00:00Z
########## pulling at: 2016-12-11 04:29:15 ########## 

万寿西宫,74,97,2016-12-11T03:00:00Z
定陵,61,67,2016-12-11T03:00:00Z
东四,62,82,2016-12-11T03:00:00Z
天坛,69,80,2016-12-11T03:00:00Z
农展馆,75,126,2016-12-11T03:00:00Z
官园,72,94,2016-12-11T03:00:00Z
海淀区万柳,79,94,2016-12-11T03:00:00Z
顺义新城,61,66,2016-12-11T03:00:00Z
怀柔镇,28,27,2016-12-11T03:00:00Z
昌平镇,63,37,2016-12-11T03:00:00Z
奥体中心,71,114,2016-12-11T03:00:00Z
古城,74,76,2016-12-11T03:00:00Z
None,65,80,2016-12-11T03:00:00Z
########## pulling at: 2016-12-11 04:59:15 ########## 

万寿西宫,75,101,2016-12-11T04:00:00Z
定陵,63,67,2016-12-11T04:00:00Z
东四,63,80,2016-12-11T04:00:00Z
天坛,70,88,2016-12-11T04:00:00Z
农展馆,77,125,2016-12-11T04:00:00Z
官园,73,89,2016-12-11T04:00:00Z
海淀区万柳,80,92,2016-12-11T04:00:00Z
顺义新城,62,60,2016-12-11T04:00:00Z
怀柔镇,29,42,2016-12-11T04:00:00Z
昌平镇,63,49,2016-12-11T04:00:00Z
奥体中心,74,115,2016-12-11T04:00:00Z
古城,74,73,2016-12-11T04:00:00Z
None,66,81,2016-12-11T04:00:00Z
########## pulling at: 2016-12-11 05:29:15 ########## 

万寿西宫,76,105,2016-12-11T05:00:00Z
定陵,65,62,2016-12-11T05:00:00Z
东四,64,95,2016-12-11T05:00:00Z
天坛,71,87,2016-12-11T05:00:00Z
农展馆,80,121,2016-12-11T05:00:00Z
官园,74,90,2016-12-11T05:00:00Z
海淀区万柳,81,88,2016-12-11T05:00:00Z
顺义新城,62,58,2016-12-11T05:00:00Z
怀柔镇,29,25,2016-12-11T05:00:00Z
昌平镇,63,67,2016-12-11T05:00:00Z
奥体中心,76,112,2016-12-11T05:00:00Z
古城,74,71,2016-12-11T05:00:00Z
None,67,81,2016-12-11T05:00:00Z
########## pulling at: 2016-12-11 05:59:15 ########## 

万寿西宫,76,105,2016-12-11T05:00:00Z
定陵,65,62,2016-12-11T05:00:00Z
东四,64,95,2016-12-11T05:00:00Z
天坛,71,87,2016-12-11T05:00:00Z
农展馆,80,121,2016-12-11T05:00:00Z
官园,74,90,2016-12-11T05:00:00Z
海淀区万柳,81,88,2016-12-11T05:00:00Z
顺义新城,62,58,2016-12-11T05:00:00Z
怀柔镇,29,25,2016-12-11T05:00:00Z
昌平镇,63,67,2016-12-11T05:00:00Z
奥体中心,76,112,2016-12-11T05:00:00Z
古城,74,71,2016-12-11T05:00:00Z
None,67,81,2016-12-11T05:00:00Z
########## pulling at: 2016-12-11 06:29:15 ########## 

万寿西宫,78,101,2016-12-11T06:00:00Z
定陵,66,66,2016-12-11T06:00:00Z
东四,66,95,2016-12-11T06:00:00Z
天坛,72,88,2016-12-11T06:00:00Z
农展馆,81,102,2016-12-11T06:00:00Z
官园,75,92,2016-12-11T06:00:00Z
海淀区万柳,81,87,2016-12-11T06:00:00Z
顺义新城,63,53,2016-12-11T06:00:00Z
怀柔镇,29,28,2016-12-11T06:00:00Z
昌平镇,64,68,2016-12-11T06:00:00Z
奥体中心,78,107,2016-12-11T06:00:00Z
古城,74,74,2016-12-11T06:00:00Z
None,68,80,2016-12-11T06:00:00Z
########## pulling at: 2016-12-11 06:59:15 ########## 

万寿西宫,78,101,2016-12-11T06:00:00Z
定陵,66,66,2016-12-11T06:00:00Z
东四,66,95,2016-12-11T06:00:00Z
天坛,72,88,2016-12-11T06:00:00Z
农展馆,81,102,2016-12-11T06:00:00Z
官园,75,92,2016-12-11T06:00:00Z
海淀区万柳,81,87,2016-12-11T06:00:00Z
顺义新城,63,53,2016-12-11T06:00:00Z
怀柔镇,29,28,2016-12-11T06:00:00Z
昌平镇,64,68,2016-12-11T06:00:00Z
奥体中心,78,107,2016-12-11T06:00:00Z
古城,74,74,2016-12-11T06:00:00Z
None,68,80,2016-12-11T06:00:00Z
########## pulling at: 2016-12-11 07:29:15 ########## 

万寿西宫,80,91,2016-12-11T07:00:00Z
定陵,67,64,2016-12-11T07:00:00Z
东四,68,83,2016-12-11T07:00:00Z
天坛,74,103,2016-12-11T07:00:00Z
农展馆,83,96,2016-12-11T07:00:00Z
官园,76,88,2016-12-11T07:00:00Z
海淀区万柳,82,86,2016-12-11T07:00:00Z
顺义新城,63,53,2016-12-11T07:00:00Z
怀柔镇,29,44,2016-12-11T07:00:00Z
昌平镇,64,69,2016-12-11T07:00:00Z
奥体中心,80,96,2016-12-11T07:00:00Z
古城,75,75,2016-12-11T07:00:00Z
None,70,79,2016-12-11T07:00:00Z
########## pulling at: 2016-12-11 07:59:15 ########## 

万寿西宫,80,91,2016-12-11T07:00:00Z
定陵,67,64,2016-12-11T07:00:00Z
东四,68,83,2016-12-11T07:00:00Z
天坛,74,103,2016-12-11T07:00:00Z
农展馆,83,96,2016-12-11T07:00:00Z
官园,76,88,2016-12-11T07:00:00Z
海淀区万柳,82,86,2016-12-11T07:00:00Z
顺义新城,63,53,2016-12-11T07:00:00Z
怀柔镇,29,44,2016-12-11T07:00:00Z
昌平镇,64,69,2016-12-11T07:00:00Z
奥体中心,80,96,2016-12-11T07:00:00Z
古城,75,75,2016-12-11T07:00:00Z
None,70,79,2016-12-11T07:00:00Z
